"MFRBlockHz","tf_MedIsi","tf_Entropy","tf_CV2Mean","tf_LvR","Sample","Unit","RespPk","RespGo","RespMLI","RespMF","RespGr","PrevClust","NewCluster"
9.93,0.056,5.633,1.09,33.335,"19-11-05_YC037_probe1",295,0,0,0,0,0,"GoMF",3
0.65,0.475,4.952,1.123,8.398,"19-11-05_YC037_probe1",315,0,0,0,0,0,"Gr",2
28.74,0.022,5.95,0.736,34.555,"19-11-05_YC037_probe1",317,0,0,0,0,0,"MLI",1
10.13,0.047,5.719,1.07,43.047,"19-11-05_YC037_probe1",326,0,0,0,0,0,"GoMF",3
19.08,0.019,5.679,1.114,90.155,"19-11-05_YC037_probe1",342,0,0,0,0,0,"GoMF",3
11.14,0.057,6.282,0.974,39.743,"19-11-05_YC037_probe1",343,0,0,0,0,0,"MLI",1
4.65,0.161,6.335,0.565,3.935,"19-11-05_YC037_probe1",352,0,0,0,0,0,"MLI",1
3.24,0.179,6.151,1.209,26.835,"19-11-05_YC037_probe1",358,0,0,0,0,0,"Gr",2
8.74,0.076,5.953,0.608,6.884,"19-11-05_YC037_probe1",370,0,0,0,0,0,"MLI",1
22.89,0.017,5.696,1.149,115.36,"19-11-05_YC037_probe1",382,0,0,0,0,0,"GoMF",3
13.48,0.02,4.715,1.584,97.408,"19-11-05_YC037_probe1",390,0,0,0,0,0,"GoMF",3
36.86,0.016,4.169,0.399,12.906,"19-11-05_YC037_probe1",41,0,0,0,0,0,"Unknown",4
26.94,0.022,6.739,0.926,45.717,"19-11-05_YC037_probe1",411,0,0,0,0,0,"MLI",1
9.68,0.047,6.082,1.086,49.334,"19-11-05_YC037_probe1",417,0,0,0,0,0,"GoMF",3
14.58,0.049,6.369,0.743,18.525,"19-11-05_YC037_probe1",424,0,0,0,0,0,"MLI",1
9,0.116,6.659,0.786,9.659,"19-11-05_YC037_probe1",434,0,0,0,0,0,"MLI",1
8.32,0.065,5.912,1.006,36.865,"19-11-05_YC037_probe1",439,0,0,0,0,0,"MLI",1
14.47,0.034,5.977,1.11,63.327,"19-11-05_YC037_probe1",440,0,0,0,0,0,"GoMF",3
3.31,0.118,4.945,0.809,8.571,"19-11-05_YC037_probe1",441,0,0,0,0,0,"GoMF",1
14.72,0.016,5.068,1.127,99.907,"19-11-05_YC037_probe1",442,0,0,0,0,0,"GoMF",3
8.05,0.103,6.659,0.546,5.488,"19-11-05_YC037_probe1",456,0,0,0,0,0,"MLI",1
29.14,0.017,3.79,0.429,12.292,"19-11-05_YC037_probe1",546,0,0,0,0,0,"Unknown",4
28.16,0.036,5.841,0.344,4.761,"19-11-05_YC037_probe1",554,0,0,0,0,0,"MLI",1
2.03,0.422,6.93,1.026,8.991,"19-11-05_YC037_probe1",564,0,0,0,0,0,"Gr",2
10.26,0.075,6.879,0.632,8.913,"19-11-05_YC037_probe1",568,0,0,0,0,0,"MLI",1
11.85,0.073,7.106,0.584,7.541,"19-11-05_YC037_probe1",577,0,0,0,0,0,"MLI",1
8.49,0.067,6.359,1.017,29.117,"19-11-05_YC037_probe1",635,0,0,0,0,0,"MLI",1
31.46,0.029,5.542,0.723,26.118,"19-11-05_YC037_probe1",66,0,0,0,0,0,"MLI",4
6.93,0.079,1.812,0.917,15.662,"19-11-05_YC037_probe1",68,0,0,0,0,0,"GoMF",3
9.03,0.088,6.765,0.55,6.205,"19-11-05_YC037_probe1",87,0,0,0,0,0,"MLI",1
11.27,0.064,5.909,0.695,9.657,"19-11-05_YC037_probe1",94,0,0,0,0,0,"MLI",1
4.88,0.184,6.046,1.019,24.473,"19-11-05_YC036_probe1",102,0,0,0,0,0,"Gr",2
10.12,0.033,5.445,0.957,43.566,"19-11-05_YC036_probe1",103,0,0,0,0,0,"GoMF",3
15.12,0.057,6.384,0.559,8.842,"19-11-05_YC036_probe1",150,0,0,0,0,0,"MLI",1
23.62,0.59,4.282,0.906,7.026,"19-11-05_YC036_probe1",165,0,0,0,0,0,"Gr",2
0.55,0.713,5.4,1.271,13.365,"19-11-05_YC036_probe1",17,0,0,0,0,0,"Gr",2
6.64,0.135,6.732,0.78,7.207,"19-11-05_YC036_probe1",210,0,0,0,0,0,"MLI",1
33.18,0.02,6.181,0.765,34.413,"19-11-05_YC036_probe1",218,0,0,0,0,0,"MLI",1
11.97,0.054,6.089,0.86,20.078,"19-11-05_YC036_probe1",233,0,0,0,0,0,"MLI",1
12.74,0.039,4.743,0.822,23.656,"19-11-05_YC036_probe1",237,0,0,0,0,0,"GoMF",3
9.31,0.077,6.733,0.687,9.29,"19-11-05_YC036_probe1",24,0,0,0,0,0,"MLI",1
7.15,0.065,4.101,0.988,30.114,"19-11-05_YC036_probe1",28,0,0,0,0,0,"GoMF",3
107.71,0.007,4.505,0.318,20.91,"19-11-05_YC036_probe1",306,0,0,0,0,0,"Unknown",4
17.89,0.038,5.921,0.651,17.38,"19-11-05_YC036_probe1",31,0,0,0,0,0,"MLI",1
57.11,0.015,6.129,0.413,17.615,"19-11-05_YC036_probe1",323,0,0,0,0,0,"Unknown",4
58.34,0.014,4.401,0.446,20.218,"19-11-05_YC036_probe1",324,0,0,0,0,0,"Unknown",4
55.07,0.015,4.694,0.454,19.638,"19-11-05_YC036_probe1",329,0,0,0,0,0,"Unknown",4
26.76,0.026,6.366,0.674,25.603,"19-11-05_YC036_probe1",33,0,0,0,0,0,"MLI",1
36.02,0.015,3.804,0.525,21.307,"19-11-05_YC036_probe1",330,0,0,0,0,0,"Unknown",4
36.67,0.013,3.026,0.408,16.071,"19-11-05_YC036_probe1",353,0,0,0,0,0,"Unknown",4
63.96,0.013,4.495,0.311,14.219,"19-11-05_YC036_probe1",354,0,0,0,0,0,"Unknown",4
61.05,0.008,3.931,0.356,16.572,"19-11-05_YC036_probe1",356,0,0,0,0,0,"Unknown",4
5.13,0.106,6.384,0.825,9.582,"19-11-05_YC036_probe1",37,0,0,0,0,0,"MLI",1
8.03,0.061,4.812,0.978,29.819,"19-11-05_YC036_probe1",389,0,0,0,0,0,"GoMF",3
10.13,0.047,5.797,0.806,21.994,"19-11-05_YC036_probe1",402,0,0,0,0,0,"MLI",1
10.75,0.048,4.378,0.801,18.332,"19-11-05_YC036_probe1",429,0,0,0,0,0,"GoMF",3
1.39,0.224,5.235,0.949,8.762,"19-11-04_YC037_probe1",13,0,0,0,0,0,"Gr",2
1.82,0.416,6.032,0.781,2.656,"19-11-04_YC037_probe1",165,0,0,0,0,0,"Gr",2
12.88,0.056,6.686,0.85,19.815,"19-11-04_YC037_probe1",175,0,0,0,0,0,"MLI",1
17.13,0.043,6.491,0.791,25.496,"19-11-04_YC037_probe1",176,0,0,0,0,0,"MLI",1
5.36,0.122,6.363,0.788,7.902,"19-11-04_YC037_probe1",184,0,0,0,0,0,"MLI",1
10.14,0.082,6.952,0.589,6.862,"19-11-04_YC037_probe1",185,0,0,0,0,0,"MLI",1
11.26,0.004,2.746,0.89,125.343,"19-11-04_YC037_probe1",186,0,0,0,0,0,"GoMF",3
12.41,0.061,5.962,0.48,5.82,"19-11-04_YC037_probe1",187,0,0,0,0,0,"MLI",1
10.27,0.079,6.959,0.596,7.392,"19-11-04_YC037_probe1",188,0,0,0,0,0,"MLI",1
8.6,0.05,5.661,1.064,41.464,"19-11-04_YC037_probe1",190,0,0,0,0,0,"GoMF",3
7.28,0.108,6.418,0.572,14.612,"19-11-04_YC037_probe1",199,0,0,0,0,0,"MLI",1
10.97,0.067,6.458,0.593,9.552,"19-11-04_YC037_probe1",200,0,0,0,0,0,"MLI",1
22.82,0.039,6.887,0.695,22.963,"19-11-04_YC037_probe1",202,0,0,0,0,0,"MLI",1
9.93,0.038,5.454,1.033,40.816,"19-11-04_YC037_probe1",228,0,0,0,0,0,"GoMF",3
15.72,0.013,3.657,0.894,73.773,"19-11-04_YC037_probe1",232,0,0,0,0,0,"GoMF",3
5.74,0.042,4.507,1.108,42.925,"19-11-04_YC037_probe1",29,0,0,0,0,0,"GoMF",3
35.16,0.011,5.185,1.053,136.901,"19-11-04_YC037_probe1",30,0,0,0,0,0,"GoMF",3
29.02,0.018,5.976,0.811,41.13,"19-11-04_YC037_probe1",31,0,0,0,0,0,"MLI",1
17.94,0.041,6.726,0.875,32.082,"19-11-04_YC037_probe1",34,0,0,0,0,0,"MLI",1
7.21,0.114,6.816,0.858,14.935,"19-11-04_YC037_probe1",35,0,0,0,0,0,"MLI",1
21.67,0.026,5.745,0.935,65.452,"19-11-04_YC037_probe1",36,0,0,0,0,0,"GoMF",3
9.61,0.047,4.197,0.899,27.847,"19-11-04_YC037_probe1",41,0,0,0,0,0,"GoMF",3
11.05,0.053,6.324,0.799,21.309,"19-11-04_YC037_probe1",42,0,0,0,0,0,"MLI",1
1.5,0.144,5.705,1.092,16.083,"19-11-04_YC037_probe1",52,0,0,0,0,0,"Gr",2
43.66,0.017,6.433,0.744,54.669,"19-11-04_YC037_probe1",56,0,0,0,0,0,"MLI",1
2.32,0.198,5.404,0.731,3.155,"19-11-04_YC037_probe1",61,0,0,0,0,0,"MLI",1
12.57,0.067,6.514,0.819,14.95,"19-11-04_YC037_probe1",75,0,0,0,0,0,"MLI",1
6.24,0.09,5.927,1.012,24.803,"19-11-04_YC036_probe1",104,0,0,0,0,0,"MLI",1
10.21,0.058,5.562,0.771,15.74,"19-11-04_YC036_probe1",106,0,0,0,0,0,"MLI",1
6.62,0.098,6.314,0.723,7.965,"19-11-04_YC036_probe1",109,0,0,0,0,0,"MLI",1
19.11,0.035,6.176,0.932,44.218,"19-11-04_YC036_probe1",115,0,0,0,0,0,"GoMF",3
6.53,0.097,6.102,0.71,7.762,"19-11-04_YC036_probe1",123,0,0,0,0,0,"MLI",1
1.39,0.042,4.044,1.244,24.443,"19-11-04_YC036_probe1",13,0,0,0,0,0,"GoMF",3
30.21,0.041,6.656,0.788,22.698,"19-11-04_YC036_probe1",145,0,0,0,0,0,"MLI",1
10.05,0.046,5.342,0.666,19.704,"19-11-04_YC036_probe1",185,0,0,0,0,0,"MLI",1
40.94,0.018,6.66,0.931,83.578,"19-11-04_YC036_probe1",197,0,0,0,0,0,"GoMF",3
23.07,0.031,4.879,0.904,43.835,"19-11-04_YC036_probe1",202,0,0,0,0,0,"GoMF",3
10.49,0.073,6.933,0.685,10.63,"19-11-04_YC036_probe1",203,0,0,0,0,0,"MLI",1
17.08,0.046,6.984,0.628,15.448,"19-11-04_YC036_probe1",205,0,0,0,0,0,"MLI",1
31.25,0.032,5.875,0.828,37.533,"19-11-04_YC036_probe1",209,0,0,0,0,0,"MLI",1
37.8,0.018,6.173,0.827,61.488,"19-11-04_YC036_probe1",212,0,0,0,0,0,"MLI",1
11.19,0.065,5.794,0.734,14.637,"19-11-04_YC036_probe1",213,0,0,0,0,0,"MLI",1
25.92,0.061,6.249,0.92,25.68,"19-11-04_YC036_probe1",215,0,0,0,0,0,"MLI",1
0.55,0.424,4.829,1.241,7.061,"19-11-04_YC036_probe1",223,0,0,0,0,0,"Gr",2
3.77,0.047,4.504,0.833,32.444,"19-11-04_YC036_probe1",226,0,0,0,0,0,"GoMF",3
0.57,0.085,5.271,0.887,14.632,"19-11-04_YC036_probe1",227,0,0,0,0,0,"GoMF",3
53.7,0.017,5.361,0.593,28.489,"19-11-04_YC036_probe1",228,0,0,0,0,0,"Unknown",4
5.67,0.09,6.223,0.981,26.304,"19-11-04_YC036_probe1",237,0,0,0,0,0,"MLI",1
17.83,0.042,6.809,0.749,20.906,"19-11-04_YC036_probe1",250,0,0,0,0,0,"MLI",1
16.15,0.05,6.018,0.781,20.852,"19-11-04_YC036_probe1",255,0,0,0,0,0,"MLI",1
15.94,0.033,5.719,1.11,59.223,"19-11-04_YC036_probe1",257,0,0,0,0,0,"GoMF",3
14.42,0.057,6.05,0.837,18.914,"19-11-04_YC036_probe1",258,0,0,0,0,0,"MLI",1
29.68,0.03,6.731,0.618,24.006,"19-11-04_YC036_probe1",259,0,0,0,0,0,"MLI",1
18.92,0.023,5.824,1.05,75.535,"19-11-04_YC036_probe1",273,0,0,0,0,0,"GoMF",3
8.93,0.065,5.486,0.619,8.632,"19-11-04_YC036_probe1",287,0,0,0,0,0,"MLI",1
7.14,0.104,6.303,0.672,5.96,"19-11-04_YC036_probe1",289,0,0,0,0,0,"MLI",1
16.68,0.054,6.222,0.463,14.654,"19-11-04_YC036_probe1",293,0,0,0,0,0,"MLI",1
4.15,0.034,3.879,1.156,53.116,"19-11-04_YC036_probe1",295,0,0,0,0,0,"GoMF",3
36.75,0.028,4.946,0.692,19.852,"19-11-04_YC036_probe1",301,0,0,0,0,0,"MLI",4
38.71,0.027,5.22,0.606,16.395,"19-11-04_YC036_probe1",305,0,0,0,0,0,"MLI",4
23.34,0.031,5.516,0.67,22.432,"19-11-04_YC036_probe1",32,0,0,0,0,0,"MLI",4
0.36,0.145,4.684,1.026,17.138,"19-11-04_YC036_probe1",327,0,0,0,0,0,"Gr",2
14.53,0.037,5.17,0.891,38.205,"19-11-04_YC036_probe1",339,0,0,0,0,0,"GoMF",3
6.59,0.058,4.97,0.969,24.94,"19-11-04_YC036_probe1",345,0,0,0,0,0,"GoMF",3
24.53,0.018,5.552,1.074,83.978,"19-11-04_YC036_probe1",348,0,0,0,0,0,"GoMF",3
13.02,0.04,4.496,0.886,32.953,"19-11-04_YC036_probe1",349,0,0,0,0,0,"GoMF",3
12.29,0.041,5.515,0.957,34.333,"19-11-04_YC036_probe1",351,0,0,0,0,0,"GoMF",3
21.64,0.033,6.534,0.942,49.345,"19-11-04_YC036_probe1",352,0,0,0,0,0,"GoMF",3
16.09,0.035,5.906,0.97,46.895,"19-11-04_YC036_probe1",355,0,0,0,0,0,"GoMF",3
36.89,0.021,6.477,0.683,38.181,"19-11-04_YC036_probe1",358,0,0,0,0,0,"MLI",1
22.62,0.032,6.517,0.835,49.762,"19-11-04_YC036_probe1",371,0,0,0,0,0,"MLI",1
16.17,0.074,5.852,0.997,28.062,"19-11-04_YC036_probe1",377,0,0,0,0,0,"MLI",1
9.18,0.067,5.739,0.791,13.483,"19-11-04_YC036_probe1",38,0,0,0,0,0,"MLI",1
23.78,0.035,6.936,0.534,12.051,"19-11-04_YC036_probe1",4,0,0,0,0,0,"MLI",1
1.27,0.197,5.239,1.188,16.199,"19-11-04_YC036_probe1",417,0,0,0,0,0,"Gr",2
4.25,0.07,4.204,0.826,16.477,"19-11-04_YC036_probe1",433,0,0,0,0,0,"GoMF",3
19.91,0.035,6.209,0.835,38.235,"19-11-04_YC036_probe1",434,0,0,0,0,0,"MLI",1
14.5,0.04,4.604,0.879,34.866,"19-11-04_YC036_probe1",435,0,0,0,0,0,"GoMF",3
11.93,0.063,5.202,0.612,9.109,"19-11-04_YC036_probe1",447,0,0,0,0,0,"MLI",1
2.28,0.154,4.846,1.464,17.362,"19-11-04_YC036_probe1",45,0,0,0,0,0,"GoMF",3
4.44,0.071,4.21,0.981,20.423,"19-11-04_YC036_probe1",452,0,0,0,0,0,"GoMF",3
11.96,0.041,5.44,0.892,33.34,"19-11-04_YC036_probe1",454,0,0,0,0,0,"GoMF",3
9.34,0.04,4.148,0.902,34.43,"19-11-04_YC036_probe1",471,0,0,0,0,0,"GoMF",3
1.79,0.322,6.283,1.025,8.884,"19-11-04_YC036_probe1",65,0,0,0,0,0,"Gr",2
69.86,0.014,5.687,0.479,21.44,"19-11-04_YC036_probe1",68,0,0,0,0,0,"Unknown",4
29.53,0.013,4.972,0.948,84.864,"19-11-04_YC036_probe1",70,0,0,0,0,0,"GoMF",3
7,0.066,4.691,0.588,6.326,"19-11-04_YC036_probe1",74,0,0,0,0,0,"MLI",1
12.42,0.054,6.055,0.695,14.564,"19-11-04_YC036_probe1",78,0,0,0,0,0,"MLI",1
5.42,0.078,5.92,1.25,55.605,"19-11-04_YC036_probe1",81,0,0,0,0,0,"GoMF",3
14.73,0.045,5.776,1.017,50.099,"19-11-04_YC036_probe1",83,0,0,0,0,0,"GoMF",3
9.58,0.044,5.938,0.666,11.242,"19-11-04_YC036_probe1",9,0,0,0,0,0,"MLI",1
3.36,0.134,5.526,0.743,5.162,"19-11-04_YC036_probe1",96,0,0,0,0,0,"GoMF",1
3.36,0.134,5.526,0.743,5.162,"19-11-04_YC036_probe1",97,0,0,0,0,0,"GoMF",1
3.77,0.151,6.177,1.063,16.975,"19-11-11_YC040_probe1",107,0,0,0,0,0,"Gr",2
99.55,0.005,1.987,0.348,27.357,"19-11-11_YC040_probe1",130,0,0,0,0,0,"Unknown",4
124.16,0.005,4.24,0.335,28.946,"19-11-11_YC040_probe1",133,0,0,0,0,0,"Unknown",4
101.83,0.005,3.191,0.326,26.355,"19-11-11_YC040_probe1",150,0,0,0,0,0,"Unknown",4
34.85,0.006,2.674,0.433,23.714,"19-11-11_YC040_probe1",151,0,0,0,0,0,"Unknown",4
25.1,0.025,6.005,0.807,42.241,"19-11-11_YC040_probe1",155,0,0,0,0,0,"MLI",1
21.8,0.027,5.879,0.808,38.089,"19-11-11_YC040_probe1",157,0,0,0,0,0,"MLI",1
80.42,0.006,2.886,0.371,22.752,"19-11-11_YC040_probe1",169,0,0,0,0,0,"Unknown",4
28.81,0.025,6.508,0.71,33.979,"19-11-11_YC040_probe1",17,0,0,0,0,0,"MLI",1
32.01,0.009,3.022,0.577,27.368,"19-11-11_YC040_probe1",182,0,0,0,0,0,"Unknown",4
105.28,0.005,3.034,0.278,17.843,"19-11-11_YC040_probe1",183,0,0,0,0,0,"Unknown",4
54.13,0.009,3.441,0.506,26.811,"19-11-11_YC040_probe1",188,0,0,0,0,0,"Unknown",4
90.06,0.007,3.522,0.35,20.815,"19-11-11_YC040_probe1",194,0,0,0,0,0,"Unknown",4
15,0.017,4.244,0.852,49.356,"19-11-11_YC040_probe1",196,0,0,0,0,0,"GoMF",3
93.44,0.006,4.03,0.382,27.514,"19-11-11_YC040_probe1",203,0,0,0,0,0,"Unknown",4
105.39,0.006,4.784,0.484,47.197,"19-11-11_YC040_probe1",205,0,0,0,0,0,"Unknown",4
63.14,0.008,4.006,0.639,56.563,"19-11-11_YC040_probe1",208,0,0,0,0,0,"Unknown",4
56.22,0.005,3.035,0.457,31.389,"19-11-11_YC040_probe1",212,0,0,0,0,0,"Unknown",4
77.76,0.007,4.764,0.572,47.589,"19-11-11_YC040_probe1",218,0,0,0,0,0,"Unknown",4
74.9,0.006,4.353,0.521,40.073,"19-11-11_YC040_probe1",219,0,0,0,0,0,"Unknown",4
26.6,0.016,5.189,0.745,39.253,"19-11-11_YC040_probe1",220,0,0,0,0,0,"GoMF",4
7.31,0.087,4.27,0.51,4.244,"19-11-11_YC040_probe1",23,0,0,0,0,0,"MLI",1
66.7,0.01,5.714,0.63,46.524,"19-11-11_YC040_probe1",230,0,0,0,0,0,"Unknown",4
31.67,0.011,4.776,0.728,45.437,"19-11-11_YC040_probe1",231,0,0,0,0,0,"GoMF",4
81.86,0.008,5.441,0.578,50.89,"19-11-11_YC040_probe1",232,0,0,0,0,0,"Unknown",4
1.33,0.125,2.573,0.973,9.351,"19-11-11_YC040_probe1",234,0,0,0,0,0,"GoMF",3
43.7,0.016,5.551,0.466,17.406,"19-11-11_YC040_probe1",237,0,0,0,0,0,"Unknown",4
55.29,0.007,4.312,0.579,42.804,"19-11-11_YC040_probe1",239,0,0,0,0,0,"Unknown",4
45.54,0.012,4.394,0.522,24.017,"19-11-11_YC040_probe1",242,0,0,0,0,0,"Unknown",4
56.1,0.01,4.774,0.468,23.097,"19-11-11_YC040_probe1",246,0,0,0,0,0,"Unknown",4
53.51,0.01,5.178,0.641,45.924,"19-11-11_YC040_probe1",248,0,0,0,0,0,"Unknown",4
22.07,0.016,5.149,0.711,30.561,"19-11-11_YC040_probe1",249,0,0,0,0,0,"GoMF",3
19.05,0.017,4.906,0.734,30.652,"19-11-11_YC040_probe1",250,0,0,0,0,0,"GoMF",3
38.32,0.01,3.952,0.645,43.339,"19-11-11_YC040_probe1",251,0,0,0,0,0,"Unknown",4
18.29,0.018,5.06,0.733,25.859,"19-11-11_YC040_probe1",253,0,0,0,0,0,"GoMF",3
13.24,0.057,6.891,0.643,10.662,"19-11-11_YC040_probe1",27,0,0,0,0,0,"MLI",1
104.2,0.005,4.774,0.395,32.161,"19-11-11_YC040_probe1",272,0,0,0,0,0,"Unknown",4
81.39,0.005,4.974,0.484,40.277,"19-11-11_YC040_probe1",273,0,0,0,0,0,"Unknown",4
26.82,0.014,5.168,0.571,25.987,"19-11-11_YC040_probe1",30,0,0,0,0,0,"MLI",4
14.09,0.056,6.941,0.649,11.866,"19-11-11_YC040_probe1",36,0,0,0,0,0,"MLI",1
19.38,0.044,6.995,0.522,10.63,"19-11-11_YC040_probe1",43,0,0,0,0,0,"MLI",1
28.87,0.024,6.677,0.852,46.116,"19-11-11_YC040_probe1",46,0,0,0,0,0,"MLI",1
17.76,0.045,7.063,0.617,13.159,"19-11-11_YC040_probe1",52,0,0,0,0,0,"MLI",1
7.35,0.028,4.441,0.988,43.801,"19-11-11_YC040_probe1",6,0,0,0,0,0,"GoMF",3
0.77,0.13,3.08,1.562,25.305,"19-11-11_YC040_probe1",62,0,0,0,0,0,"GoMF",3
17.29,0.004,1.8,0.432,28.257,"19-11-11_YC040_probe1",69,0,0,0,0,0,"Unknown",4
19,0.015,5.271,1.235,87.586,"19-11-11_YC040_probe1",7,0,0,0,0,0,"GoMF",3
13.99,0.025,4.751,0.957,57.814,"19-11-11_YC040_probe1",228,0,1,0,0,0,"GoMF",3
1.35,0.477,6.569,0.963,4.914,"18-08-31_YC003_probe1",247,0,0,0,0,1,"Gr",2
3.62,0.163,6.008,0.71,5.908,"19-08-14_YC015_probe1",1799,0,0,0,0,0,"MLI",1
10.31,0.062,6.486,0.66,9.7,"19-01-23_YC012_probe1",371,0,0,0,1,0,"MLI",1
21.55,0.029,6.112,0.709,25.628,"19-11-11_YC040_probe1",280,0,1,0,0,0,"MLI",1
11.09,0.069,6.711,0.613,10.239,"19-01-24_YC013_probe1",361,0,0,0,1,0,"MLI",1
1,0.467,4.576,1.142,8.251,"19-01-24_YC013_probe1",370,0,0,0,1,0,"Gr",2
6.64,0.096,5.375,0.611,5.767,"19-01-24_YC013_probe1",378,0,0,0,1,0,"MLI",1
7.69,0.088,6.747,0.789,10.51,"19-01-24_YC013_probe1",498,0,0,0,1,0,"MLI",1
18.71,0.02,5.173,0.701,23.336,"19-01-23_YC012_probe1",472,0,0,0,1,0,"GoMF",3
6.69,0.035,4.711,1.023,56.363,"19-01-23_YC012_probe1",438,0,0,0,1,0,"GoMF",3
15.87,0.036,6.117,1.003,50.586,"19-01-23_YC012_probe1",400,0,0,0,1,0,"GoMF",3
103.7,0.006,4.963,0.795,161.223,"18-09-03_YC005_probe1",43,0,0,0,1,0,"GoMF",3
10.77,0.084,6.122,0.511,17.07,"19-12-13_YC007_probe1",334,0,0,1,0,0,"MLI",1
4.42,0.129,6.313,0.851,10.298,"19-12-13_YC007_probe1",294,0,0,1,0,0,"MLI",1
27.03,0.031,7.048,0.712,26.688,"19-12-13_YC007_probe1",240,0,0,1,0,0,"MLI",1
4.85,0.126,6.442,0.888,10.899,"19-12-13_YC007_probe1",237,0,0,1,0,0,"MLI",1
12.83,0.059,6.954,0.733,13.952,"20-15-06_DK186_probe1",425,0,1,0,0,0,"",1
94.67,0.009,6.866,0.344,19.334,"20-15-06_DK186_probe1",488,0,1,0,0,0,"",4
4.64,0.169,6.721,0.622,3.611,"20-15-06_DK186_probe1",535,0,1,0,0,0,"",1
5.31,0.149,6.769,0.624,4.26,"20-15-06_DK186_probe1",540,0,1,0,0,0,"",1
8.72,0.079,5.296,1.246,35.158,"20-15-06_DK186_probe1",571,0,1,0,0,0,"",3
6.43,0.112,6.876,0.841,10.586,"20-15-06_DK186_probe1",825,0,1,0,0,0,"",1
